Name,Ticker,Sub-Sector,Market Cap_x,PE Ratio_x,1M Return,1W Return,6M Return,1Y Return,5Y CAGR,PE Ratio_y,PB Ratio,PS Ratio,EV/EBITDA Ratio,EV / Revenue Ratio,Price / Sales,Price / Free Cash Flow,Market Cap_y,Enterprise Value,Dividend Yield,Dividend Per Share,Earnings Per Share,Payout Ratio,Free Cash Flow,Net Profit Margin,EBITDA Margin,Return on Assets,Return on Equity,Return on Investment,ROCE,Cash Flow Margin,Operating Cash Flow,Inventory Turnover Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Days of Sales Outstanding,Debt to Equity,Long Term Debt to Equity,Interest Coverage Ratio,3Y Historical Dividend Growth,5Y Historical Revenue Growth,5Y Historical EBITDA Growth,5Y Historical EPS Growth,1Y Historical Revenue Growth,1Y Historical EBITDA Growth,1Y Historical EPS Growth,5Y Avg Return on Equity,5Y Avg Return on Assets,5Y Avg Return on Investment,5Y Avg Net Profit Margin,5Y Avg EBITDA Margin,Free Cash Flow.1,Operating Cash Flow.1,Investing Cash Flow,Financing Cash Flow,Change in Working Capital,Total Assets,Total Liabilities,Total Equity,Share Capital,Reserves & Surplus,"Net Property,Plant & Equipment",Cash and Equivalent,Long Term Debt,Accounts Payable,Total Receivables,Total Inventory,Goodwill & Intangibles,Other Assets,Other Liabilities,5Y CAGR Missing,5Y EPS Growth Missing,Market Cap,Score,Buffett Score,Earnings Yield,ROIC,Greenblatt Rank,Greenblatt Score,Piotroski Score,PEG Ratio,Peter Lynch Score,Composite Score,Final Rank,Name_lower
gujarat pipavav port,GPPL,Ports,7676.54183927343,19.341736600250524,10.11842925410348,0.4421983575489505,-15.98573451513085,-20.780376835962617,15.914573413088217,19.341736600250524,3.31840897034281,7.072481218409108,9.937927528503105,6.183084584878921,7.072481218409108,18.416481153644003,7676.54183927343,6711.18183927343,5.16405348267496,8.2,8.21,0.9987819732034104,416.83,36.56590597,62.21704241,11.78176807,14.79259613,14.68445537,21.76362346,45.56258797,488.8,0.0,0.3739086250699737,1.426931874950701,24.092670050948488,0.0342408313592585,0.0245231960991129,95.1022146507666,27.03340927724809,5.942628837101172,5.183647183430362,4.438828391591287,1.1744856964420736,11.730447874786998,16.05045645156576,12.27902748,10.2100417,12.17082556,30.78613971,57.95653758,416.83,488.8,-111.21,-369.7,-92.15,2936.48,623.1599999999994,2313.32,483.44,400.99,1438.6,1044.57,56.72999999999999,75.76,57.67,8.96,0.0,47.22,51.319999999999325,0.0,0.0,7676.54183927343,395.0,65,0.10062460177254125,21.76362346,187.0,75.0,4,4.357396793462577,0,55.333333333333336,131.0,gujarat pipavav port
engineers india,ENGINERSIN,Construction & Engineering,12567.5073792479,21.677085999806632,18.215417106652588,-3.71134907323786,11.207623963865595,-17.30031005462867,27.72970428982764,21.677085999806632,5.572407952453498,3.8694970747474935,16.697472720476867,3.4574416779299164,3.8694970747474935,66.86266960655405,12567.5073792479,11229.2173792479,1.7891406976317696,4.0,10.32,0.3875968992248061,187.96,17.85063304,20.70637716,9.753906952,21.11823336,19.67766887,27.50975739,6.341678048,221.96,0.0,0.7114748496146719,18.22172351885101,39.518141287748165,0.0146410027889735,0.0086019216870408,237.95112781954896,10.064241629820891,-1.4396837442184451,-1.1002591577314536,9.00016352014692,-7.20510168513322,29.775573609154623,30.28657506535504,15.48450252,6.979147777,15.51656603,10.50686683,15.25900523,187.96,221.96,145.05,-179.83,-81.09,4741.879999999999,2486.57,2255.31,281.02,1974.29,333.50999999999993,1371.31,19.40000000000001,466.05,335.63,0.62,0.0,128.19,26.10999999999931,0.0,0.0,12567.5073792479,396.0,85,0.059889302814889744,27.50975739,181.0,78.38983050847457,4,2.4085213508934973,0,62.3502824858757,99.0,engineers india
elecon engineering company,ELECON,Heavy Electrical Equipments,15008.2139654463,36.155658794137096,-2.0906432748537944,-3.8754126596813534,3.788348311124891,2.995117074858706,124.67685704260067,36.155658794137096,7.509025394356454,6.539127881282319,23.592534228138486,6.281296115028408,6.539127881282319,40.9724650981335,15008.2139654463,14416.4539654463,0.2990361551569564,2.0,18.498223239196182,0.1081184919296555,366.3,18.08604268,26.62408393,17.10853057,23.04370032,19.65347352,25.10091911,18.8354523,432.3,4.413031521049291,0.94595212826246,2.31976429802352,84.20489599762978,0.0906743917265809,0.0733180233052649,41.282820705176285,41.89834119703839,15.891096118766493,32.36142340786845,35.85691291692641,15.456086604389574,16.35027323444842,16.738849204117102,17.77352876,11.94899724,16.91414155,13.64802156,23.17074247,366.3,432.3,-315.77,-67.37,-148.42000000000002,2729.4700000000003,730.7800000000001,1998.69,22.44,1947.47,797.6900000000002,772.99,146.54,283.36,613.87,242.96,122.93,31.33,24.18,0.0,0.0,15008.2139654463,401.0,75,0.0423862901005062,25.10091911,237.0,45.76271186440678,4,1.0083316117565062,50,59.56214689265537,114.0,elecon engineering company
power grid corporation of india,POWERGRID,Power Transmission & Distribution,265181.51909263904,17.08485289332942,-5.023286759813713,-3.8234798719892273,-13.835820895522394,-13.004822182037383,25.82139702120709,17.08485289332942,3.0429879438173764,5.555204483116071,9.305831148068073,7.972951665570123,5.555204483116071,10.244301078764504,265181.51909263904,380594.3490926391,3.156533481571851,9.0,16.69,0.5392450569203115,25885.76,32.51537791,85.67694318,6.191440244,18.30291106,11.55689616,13.52734672,79.33812943,37289.5,0.0,0.1897833658268292,-3.066289608746202,101.02095884651504,1.417362488841887,1.2063731401566882,3.21769100001954,-6.646763343802952,3.119725080813218,2.7525790263682515,7.015649509650368,1.5637203932790111,1.2790609274386795,-0.3240936955112126,19.28656384,5.609613538,10.86048351,32.76806884,86.34345064,25885.76,37289.5,-13114.39,-25903.33,-2327.57,250829.30000000005,163684.19000000006,87145.11,9300.6,72335.23,194427.41000000003,8103.38,105129.52,2544.67,11539.63,1406.71,1530.63,24263.38,4434.6400000000585,0.0,0.0,265181.51909263904,401.0,60,0.10745950405597075,13.52734672,240.0,43.64406779661017,4,2.4352489202643848,0,44.42655367231639,185.0,power grid corporation of india
nesco,NESCO,Real Estate,7038.09685481103,18.7577539372912,3.219814241486073,5.5508653440270175,0.4227173264372389,5.446475195822452,18.235480645964653,18.7577539372912,3.064705793516669,8.322509790829793,12.114827179070076,7.899342361454268,8.322509790829793,18.742268999816336,7038.09685481103,6680.236854811031,0.6507295216986565,6.5,53.25,0.1220657276995305,375.52,44.36837064,65.20392115,14.76858693,17.02784779,16.40702555,20.05879882,47.84059928,375.52,0.0,0.3442679009782489,2.305314378399008,7.499231378670167,0.0001132157631177,4.3544524276e-05,40.70454545454545,29.39893461093845,12.269691616345568,11.450123123034771,9.922656311706367,7.736897087675487,3.804593373493984,3.4233659518165407,15.03388995,12.88015624,14.6126728,47.24053216,67.96170757,375.52,375.52,-332.8,-32.52,-59.42999999999999,2650.3,353.7999999999997,2296.5,14.09,2282.41,919.24,358.12,0.1,19.76,12.13,13.56,0.0,98.0,183.43999999999977,0.0,0.0,7038.09685481103,402.0,80,0.08254348041609944,20.05879882,227.0,52.96610169491526,4,1.8903964168507503,50,63.22316384180791,92.0,nesco
solar industries india,SOLARINDS,Commodity Chemicals,152274.349866773,125.9048401464917,20.927228362279315,1.2012012012012012,61.50212452821231,69.1932756391127,77.93546096011134,125.9048401464917,44.430476290545776,19.992325995028384,75.13631581192146,20.09194866329156,19.992325995028384,179.9380212544289,152274.349866773,153033.13986677298,0.0594256715455827,10.0,133.65,0.0748222970445192,846.26,15.87891774,26.74066255,15.94406902,27.0617276,20.70714926,45.52043615,22.99528649,1406.01,0.0,1.4527560181502952,7.55622795747995,40.01747817935468,0.3319979575461375,0.1772003793128601,15.924806866952796,10.064241629820891,27.300056850296816,33.77678805310933,35.229654418054054,24.570108956976554,44.03796241946784,44.67713625243747,24.12722994,13.70677412,17.46533398,12.49092198,21.86203404,846.26,1406.01,-1020.91,-370.28,-119.13000000000004,5577.04,2149.79,3427.25,18.1,3138.37,2454.9700000000003,500.7,607.31,346.45,844.85,846.82,62.54,254.68,3.44,0.0,0.0,152274.349866773,405.0,75,0.013309143377526844,45.52043615,264.0,33.89830508474577,4,3.5738312573957454,0,46.002824858757066,177.0,solar industries india
3m india,3MINDIA,Stationery,32788.6813348638,68.87510258132127,-1.620253164556962,-1.7363452461227242,-7.459591958557642,-21.37539774283052,9.540393987661975,68.87510258132127,15.272499236047995,7.260847716442154,37.44510618889091,6.964188416470055,7.260847716442154,53.609563674935096,32788.6813348638,31449.021334863803,0.0,0.0,422.6,0.0,611.62,10.54204995,18.59839409,19.5688487,30.50996368,27.09494755,35.84619461,15.06754303,643.03,0.0,1.51470489581796,3.276987605584744,54.07848962093264,0.0084679842191801,0.0040849406821897,70.17710196779964,0.0,8.290060107386799,11.127914679804164,8.12172403729534,5.8151441659930025,0.2985538053668168,-18.40012029276151,19.25371819,13.15398501,18.63387431,9.929929387,15.67281046,611.62,643.03,-269.38,-127.58,-120.59,3248.22,1101.3100000000002,2146.91,11.27,2126.14,344.78,1357.84,8.77,825.48,703.09,531.79,0.0,207.16,33.06000000000024,0.0,0.0,32788.6813348638,406.0,65,0.02670575949112081,35.84619461,247.0,41.10169491525424,4,8.480354942502792,0,45.163841807909606,180.0,3m india
bosch,BOSCHLTD,Auto Parts,93032.620202139,46.16545266084706,-0.6761006289308176,-0.2683928007578149,-11.55922080056988,-5.37520371968171,25.02698600790547,46.16545266084706,7.716131028882962,4.921657763289848,28.69827846468448,4.744407952416268,4.921657763289848,100.76098798022204,93032.620202139,89682.120202139,1.6231665460125138,512.0,683.25,0.7493596780095133,923.3,10.66091088,16.53202982,14.8288136,21.60523805,21.01569088,22.43437533,6.84840898,1252.8,0.0,1.1251339253827288,4.376840789108084,39.4365751982521,0.0032595443273146,0.0017832112732128,160.78362573099415,34.59126925919793,12.578359656857565,17.78976496994593,25.4139284882938,3.331274291680564,-14.640808522261676,-19.112393007666668,11.75297418,8.067977573,11.54181864,9.651881561,15.11587576,923.3,1252.8,282.9,-1451.6,-901.9,17348.5,5291.599999999999,12056.9,29.5,12026.6,1994.1,3389.8,21.5,2590.5,2181.8,1893.4,0.0,822.0,176.9,0.0,0.0,93032.620202139,407.0,80,0.03484529572847304,22.43437533,291.0,22.88135593220339,4,1.8165413773833454,50,54.19774011299435,137.0,bosch
eih,EIHOTEL,"Hotels, Resorts & Cruise Lines",22417.7983052999,30.31685483169909,-1.8726079825041064,-4.636025504782144,-15.30479896238652,-20.020042311546607,40.67134989494592,30.31685483169909,5.485993266713463,7.629565019433103,18.601223437489352,7.494223935533679,7.629565019433103,45.81418765899596,22417.7983052999,22020.1283052999,0.4184381803355915,1.5,11.82,0.1269035532994923,489.32,25.16608356,40.28887649,13.54031161,16.91116544,15.36539211,23.31461049,26.02340999,711.67,0.0,0.6225195869474024,6.551933282789991,26.35128374423132,0.0487718929025027,0.045935634805463,49.14894613583139,0.0,11.900428711365583,26.31857654868941,35.86212748548927,7.443147952448692,10.828168592132148,15.659593666718845,3.317202346,2.670048687,3.895505095,-2.65637685,11.6355965,489.32,711.67,-546.15,-166.91,-319.78,5044.88,958.5099999999996,4086.37,125.07,2241.4300000000003,2662.295,743.7900000000001,187.71,276.48,199.99,61.83,392.565,572.56,74.24999999999953,0.0,0.0,22417.7983052999,408.0,75,0.05375990473747958,23.31461049,224.0,56.779661016949156,4,0.8453724571685286,100,72.86723163841808,48.0,eih
pfizer,PFIZER,Pharmaceuticals,26875.558661164003,35.012452659150604,32.15240491541796,2.8229330536619472,17.49759923175417,23.30075685208319,7.679261688753458,35.012452659150604,7.474693275881788,10.232811579747262,22.91464830705526,9.468833373755052,10.232811579747262,112.96523332841834,26875.558661164003,24869.038661164,2.8089637410622057,165.0,167.79,0.9833720722331486,237.91,29.22620611,41.32218504,13.39885364,16.20881867,15.58861632,27.82288945,10.78421081,256.84,0.0,0.6382907366295199,1.3043225633436295,23.579543940207355,0.0111777368628912,0.0,121.8192627824019,67.67640984069192,2.3741262515696526,7.478060845287593,8.560395066705428,10.27783492817942,31.74512612590737,39.24324603195901,18.62994466,14.29242756,18.57356698,24.22438475,36.11634408,237.91,256.84,53.7,-235.14,-399.91,4228.780000000001,633.2400000000009,3595.54,45.75,2229.12,159.07000000000005,2046.71,0.0,167.41,187.61,433.69,554.04,723.92,86.68000000000092,0.0,0.0,26875.558661164003,408.0,70,0.04364020719847169,27.82288945,215.0,62.71186440677966,3,4.090051029925839,0,49.813559322033896,161.0,pfizer
life insurance corporation of india,LICI,Insurance,592469.579514112,12.2612900101078,11.647422925842164,-2.7476800248846494,2.76003896525598,-10.13724562233791,14.364223988100589,12.2612900101078,7.146832789472018,0.6630608771770058,9.789006616564674,0.6164240515351688,0.6630608771770058,23.36800440461625,592469.579514112,550797.839514112,1.281078432115385,12.0,76.4,0.1570680628272251,25353.88,5.407757884,6.29710527,0.827039079,63.31293791,49.35590763,1.071292438,3.03459582,26121.65,0.0,0.1806122096352571,6.585798470286314,0.0,0.0,0.0,11.83948220064725,100.0,6.606888768775865,32.22131559589276,77.9188065462851,3.803716199430185,18.507995454036152,18.10335412271781,115.5679573,0.380719041,41.3286388,3.137810498,4.121144389,25353.88,26121.65,-25268.76,-4427.2,26121.65,5316047.119999999,5233147.52,82899.59999999999,6325.0,76419.76999999999,21069.79,41824.47,0.0,11192.86,0.0,0.0,0.0,121744.75,5169352.539999999,0.0,0.0,592469.579514112,410.0,75,0.10215541159281974,1.071292438,272.0,30.08474576271186,3,0.15735982817991936,100,61.52542372881356,104.0,life insurance corporation of india
esab india,ESABINDIA,Industrial Machinery,7880.808816807359,44.92537234527056,-0.0915965076395349,-2.796738718240425,-16.785797937211758,-17.513970505820378,29.69850640815908,44.92537234527056,25.74922831081278,5.705562944294921,30.90360976857705,5.645320410358269,5.705562944294921,70.02673553232059,7880.808816807359,7797.598816807359,0.820355949532995,42.0,113.98,0.3684856992454816,112.54,12.7000905,18.26751131,31.80097561,57.5565483,52.62852912,74.92977306,11.28411519,141.03,0.0,2.6951219512195124,8.574665549244186,45.06841628959276,0.0149317127360648,0.01143566620924,141.3095238095238,-11.209599825739936,14.188702910346972,17.91915358915819,19.695739064464178,10.516798553380124,7.713980789754521,7.651025868204696,37.66702494,22.62888938,36.57948375,11.2024073,16.44703245,112.54,141.03,-54.99,-81.12,-96.27,550.99,244.93,306.06,15.39,281.35,129.56,87.78,3.5,136.29,188.82,111.26,0.0,10.21,7.27,0.0,0.0,7880.808816807359,412.0,75,0.03235867937398062,74.92977306,174.0,80.50847457627118,4,2.280969106984499,0,59.98587570621469,112.0,esab india
sharda motor industries,SHARDAMOTR,Auto Parts,5495.83409635373,17.451524502583922,10.367854470093844,-0.6580651847245994,-10.382956413983754,4.40600794025375,69.11011575973902,17.451524502583922,5.463653179128661,1.8806343213647088,10.206218439743909,1.683835876288349,1.8806343213647088,18.54069933322221,5495.83409635373,4920.724096353731,1.7582007718193085,32.5,109.71,0.2962355300337252,296.42,10.77633258,16.49813676,19.8616401,33.9719348,29.31349314,40.7662791,12.73549957,369.56,0.0,1.937389989956145,5.994400114869439,34.88716195638412,0.0235314000536838,0.0223483681118213,107.86259541984737,58.57762800529307,26.937093644304323,32.15370188672115,44.16501719198966,0.7071448509723188,6.200713687827545,8.87736998230893,24.85225727,13.52725302,22.30242795,7.802910239,12.66667065,296.42,369.56,-214.22,-54.23,-2.5900000000000034,1627.84,621.9499999999997,1005.89,5.95,999.94,209.5805,598.78,22.48,508.07,227.16,196.91,9.6295,27.79,11.459999999999557,0.0,0.0,5495.83409635373,412.0,95,0.09797948240123025,40.7662791,81.0,96.61016949152543,4,0.39514361393137093,100,90.81638418079096,2.0,sharda motor industries
powergrid infrastructure investment trust,PGINVIT,Power Transmission & Distribution,11516.9498752,9.796073622019785,4.1726618705035845,2.2237910342393232,-0.0804505229284075,-9.456363257654653,30.081261441804017,9.796073622019785,1.4083877363465158,8.824843206595865,7.051795551792725,9.31804658421835,8.824843206595865,9.549947241805352,11516.9498752,12160.6098752,9.481668773704174,12.0,12.92,0.9287925696594428,1205.97,90.08551331,132.1372197,9.255518731,11.22973301,11.13134743,14.14137863,94.41706583,1229.99,0.0,0.1303372783931201,1.519163276352779,83.29308614163334,0.0696125907990314,0.0692604006163328,25.342394239423943,4.551591714942038,16.64808386211216,13.482624096225248,13.594465734464505,0.1796241709653534,18.313734099921792,26.8647387537092,8.53136171,2.4367510215,9.418047792,6.2491694805,21.538920715,1205.97,1229.99,10.22,-1181.93,52.78,9982.63,1805.2300000000016,8177.4,9099.99,-1558.75,9049.16,561.75,566.37,18.13,269.32,30.93,0.0,49.1,-0.0099999999983992,0.0,0.0,11516.9498752,413.0,65,0.141807854844257,14.14137863,225.0,55.08474576271187,4,0.7205927627729357,100,69.3587570621469,66.5,powergrid infrastructure investment trust
ce info systems,MAPMYINDIA,Software Services,9592.45658494734,65.17057262685871,-15.952380952380953,-7.847334621208164,-0.2383071578282518,-12.494018686881406,37.19779841199188,65.17057262685871,14.540414098539268,18.60120728528252,40.86323141720949,18.10156602793798,18.60120728528252,212.64590079688185,9592.45658494734,9334.796584947338,0.1972924759409155,3.5,27.05,0.1293900184842883,45.11,28.54234133,44.29793093,18.26237509,22.28970291,19.97111345,31.05170825,18.08515734,75.52,0.0,0.703025097814677,1.6039625517091227,57.66715468595474,0.0390019857209986,0.0033802731503236,65.8864353312303,20.507113208761503,25.83017950857773,38.88967972038566,-9.829439672917427,23.49489918099525,18.448615576065524,8.770196472827667,18.37349973,15.30365268,16.60968863,32.33254696,47.76639445,45.11,75.52,-58.68,-19.46,-87.11,794.0799999999999,134.36999999999986,659.71,10.81,500.77,67.31,283.95,2.2300000000000004,25.06,104.68,12.32,4.34,36.91,10.679999999999886,0.0,0.0,9592.45658494734,416.0,65,0.024471877659162596,31.05170825,283.0,25.423728813559322,4,-6.630141167295629,100,60.460451977401135,110.0,ce info systems
oberoi realty,OBEROIRLTY,Real Estate,69105.7448465077,31.05150474788261,16.163095892083255,-0.7820238777957353,-14.40426003993787,0.8285199027730659,40.34597786692456,31.05150474788261,4.400277674968621,12.606373596769624,21.016960230434123,12.646613955337324,12.606373596769624,47.00207774524931,69105.7448465077,69326.3348465077,0.4209227326122943,8.0,61.207544220911934,0.1307028423020237,1470.27,40.59826955,60.17337339,10.51055923,15.06311323,13.10558235,16.71250706,39.45010863,2162.58,0.0002234369303828,0.2588918036085063,0.5175869528065573,10.548878928675018,0.2101515072404338,0.1843282907329323,12.103193454737395,38.672254870126935,19.054562059380075,24.512229663552176,26.41602328040036,13.550983714542577,20.311850311850343,15.515415758330782,13.09731646,9.124912344,11.01716115,38.60127661,54.01103816,1470.27,2162.58,-2392.27,200.4,-942.5,22715.29,7010.430000000002,15704.86,363.6,12508.9,6289.19,3079.8100000000004,2894.85,669.2,112.66,9446.5,0.0,641.64,608.240000000002,0.0,0.0,69105.7448465077,418.0,75,0.04758062008186729,16.71250706,301.0,18.644067796610173,4,1.1754799130163394,50,51.42655367231639,152.0,oberoi realty
divi's laboratories,DIVISLAB,Labs & Life Sciences Services,176754.133359623,80.6728130349717,7.023035556625732,1.6233518786677843,14.190337149638436,46.51111841384599,23.57825525129396,80.6728130349717,13.024400070711296,18.199560683651463,52.04130522880211,17.790067273437295,18.199560683651463,685.0935401535775,176754.133359623,172777.133359623,0.4505726258630893,30.0,82.53,0.3635041802980734,258.0,22.55971993,34.184514,10.7077129,12.14974561,11.81670841,20.57537724,15.40811339,1261.0,0.0,0.6499581729964865,1.1695568400770713,74.20639415156506,0.0002210596124088,0.0001473730749392,1459.0,0.0,11.704810225191189,10.526334136909307,9.740573940771968,18.67057673509287,30.45186640471513,36.93201192125,19.68079977,17.11026131,18.31101553,25.08802909,36.87332428,258.0,1261.0,-269.0,-799.0,-983.0,15460.0,1889.0,13571.0,53.0,13438.0,5517.0,3980.0,2.0,923.0,2156.0,3184.0,0.0,186.0,37.0,0.0,0.0,176754.133359623,425.0,45,0.019215505752660348,20.57537724,387.0,3.813559322033896,3,8.282141640267467,0,24.64406779661017,233.0,divi's laboratories
bayer cropscience,BAYERCROP,Fertilizers & Agro Chemicals,24465.5770200419,43.07319897894699,8.456028651014723,-0.4474477216692539,-11.48100176185228,-10.277737006050522,-0.7250298607989425,43.07319897894699,8.586220614880991,4.37424273122989,28.783858915163588,4.164913378992311,4.37424273122989,27.00692904298697,24465.5770200419,23294.777020041896,2.2961900695814363,125.0,126.38,0.9890805507200506,905.9,10.15537001,14.46961435,15.96644997,26.62950643,26.24201623,24.14908157,18.35577331,951.6,0.0,1.2059682827172074,2.5268127400045177,63.160903613380775,0.0165297957464729,0.0073699726258159,42.611764705882365,-5.896397111897144,8.760099102412887,4.093610605221487,1.0905195037821391,7.887427182593276,-21.80676328502412,-23.2980204326806,23.99880192,14.5681446,23.61397145,12.68487019,18.88180494,905.9,951.6,0.4,-656.3,-98.20000000000002,4597.1,1747.6999999999998,2849.4,44.9,2665.1,533.1,1217.9,21.0,609.0,960.1,1545.2,0.0,158.5,125.3,0.0,0.0,24465.5770200419,433.0,70,0.03474169335485421,24.14908157,272.0,30.08474576271186,4,39.497871271041504,0,43.35875706214689,190.0,bayer cropscience
